area,density,crit. CV,crit. peak,TW,L,s,speed,circuity,cap,mrt,veh,veh-hrs,veh-km
4755.6,0.089158,0.37106,66,41,406,4,16,1.4209,8,2.6823,5.916202063,7.953037112,10.72562583
864.63,0.26485,0.4591,31,58,519,5,27,1.0638,6,1.739,3.433987204,5.257807823,8.553644689
3990,0.10877,0.6724,80,52,467,6,24,1.1063,12,1.9887,4.828313737,6.775366091,9.953419921
557.43,0.42875,0.17254,27,37,596,7,37,1.4035,5,1.6447,3.433987204,5.298217362,8.909135274
3291.5,0.13489,0.49718,74,60,445,7,23,1.3768,7,2.8023,5.049856007,6.992188335,10.12768255
317.39,0.78453,0.25372,33,38,538,4,24,1.3586,10,2.5597,3.218875825,5.081093758,8.259147588
2660.2,0.17104,0.69752,74,19,593,8,13,1.0191,9,1.9211,5.030437921,7.18546277,9.750412128
7282.7,0.035701,0.51967,28,55,569,7,17,1.3266,7,2.3503,5.209486153,7.458589767,10.29180311
2096.1,0.22184,0.27639,66,54,405,5,34,1.0606,9,1.8096,4.317488114,6.098231573,9.624592098
6327.3,0.042672,0.60583,34,37,462,4,23,1.2044,10,2.2657,4.836281907,6.7934325,9.928926716
1599.1,0.29705,0.52964,73,45,517,5,15,1.3494,6,2.038,4.934473933,7.001791921,9.709842122
5439.1,0.05148,0.64902,42,40,596,7,26,1.1941,9,2.5893,4.290459441,6.4752478,9.733344338
1169.2,0.41566,0.48193,81,46,418,4,15,1.4935,8,2.244,5.18178355,7.046734306,9.754784507
4617.9,0.063015,0.26345,34,31,440,4,23,1.2557,8,2.2272,4.836281907,6.74051936,9.876013576
806.52,0.61499,0.26536,67,31,557,6,39,1.413,12,2.7979,3.970291914,5.917710359,9.581272005
3864,0.077899,0.57926,41,45,554,8,32,1.0606,7,1.7597,4.110873864,6.12262438,9.588360283
510.97,0.20745,0.56659,21,22,536,6,36,1.4877,6,2.3225,2.708050201,4.475494209,8.059013147
3177.2,0.097885,0.23417,33,42,565,6,11,1.0933,5,1.7495,5.135798437,7.319202459,9.717097732
282.58,0.41404,0.53571,19,43,552,6,13,1.2324,5,1.6234,3.091042453,4.975215349,7.540164706
2557.5,0.1259,0.48207,47,40,472,2,31,1.2004,12,1.6805,4.060443011,5.934338486,9.36832569
7112.1,0.017857,0.33062,22,22,553,7,38,1.264,12,1.9057,3.610917913,5.630817439,9.268403599
2005,0.16558,0.32907,37,50,483,7,34,1.2847,11,1.9299,4.094344562,6.004627534,9.530988058
6168.4,0.02221,0.17903,18,31,478,5,31,1.2012,11,2.7053,3.80666249,5.747990729,9.181977934
1519.7,0.22505,0.55316,48,48,416,4,26,1.4384,7,2.5183,4.234106505,6.086751999,9.344848537
5291.8,0.027968,0.23159,22,33,528,3,12,1.1716,8,2.9437,4.770684624,6.962906123,9.447812773
1101.5,0.32048,0.37095,48,33,531,8,21,1.4789,10,1.5889,4.454347296,6.444782873,9.48930531
4482.3,0.03525,0.22225,23,19,436,3,11,1.4315,6,1.5593,5.056245805,7.380629783,9.778525056
750.43,0.48372,0.45353,51,51,386,5,28,1.3963,12,1.6297,4.158883083,5.864341151,9.196545661
3740,0.044919,0.26503,25,39,504,5,30,1.2624,12,1.783,3.80666249,5.750856882,9.152054264
466.53,0.79952,0.34045,50,49,512,7,34,1.1092,7,2.2647,3.610917913,5.488441735,9.01480226
3064.9,0.058404,0.18799,23,29,445,4,30,1.4972,8,1.5967,4.094344562,5.947408161,9.348605543
249.79,1.5373,0.3611,46,50,467,7,18,1.4148,13,2.0036,4.025351691,5.87947097,8.769842728
2456.9,0.076927,0.37441,28,39,455,5,31,1.3301,10,2.1027,3.761200116,5.633932093,9.067919297
6943.6,0.056743,0.58101,58,41,406,2,39,1.2582,10,2.5744,4.59511985,6.43827951,10.10184116
1916,0.10386,0.42921,30,26,486,8,21,1.3457,13,2.2544,4.110873864,6.053358951,9.097881388
6011.5,0.067205,0.40615,49,58,448,6,12,1.3343,5,1.6551,5.978885765,8.338807877,10.82371453
1442.3,0.1456,0.17042,27,24,539,7,36,1.1,9,1.5461,3.583518938,5.432061237,9.015580175
5146.5,0.080637,0.56257,60,24,484,6,38,1.0075,5,2.2004,4.382026635,6.267921351,9.905507511
1035.8,0.2124,0.65898,27,21,576,5,32,1.1638,8,2.8107,3.218875825,5.22030177,8.686037672
4348.7,0.09773,0.21193,49,52,550,7,31,1.2457,8,2.1253,4.49980967,6.601678388,10.03566559
696.36,0.33029,0.30431,31,47,423,7,14,1.3331,9,2.1281,4.234106505,6.064366435,8.703423765
3618.1,0.12023,0.32126,63,36,537,6,24,1.023,11,2.0947,4.48863637,6.560478887,9.738532717
424.12,0.56824,0.30935,29,18,598,7,33,1.4061,8,1.6431,3.401197382,5.302757495,8.799265056
2954.6,0.15095,0.51808,71,53,397,5,26,1.1739,5,2.1648,4.779123493,6.581942033,9.840038571
219.03,1.146,0.27934,30,42,437,5,23,1.0917,8,2.2175,3.401197382,5.037471948,8.172966164
2358.2,0.19337,0.42647,72,43,539,6,20,1.0956,9,2.5304,4.477336814,6.576302424,9.572034698
6777.1,0.038512,0.69869,36,43,463,4,16,1.2546,9,2.3292,5.384495063,7.503179371,10.27576809
1829,0.25478,0.40053,70,32,392,4,15,1.449,12,1.9422,5.609471795,7.445767963,10.15381816
5856.6,0.046272,0.28566,32,28,594,6,34,1.4946,6,1.7002,4.317488114,6.45869872,9.985059245
1367,0.34895,0.44136,71,43,566,5,25,1.1968,5,1.819,4.219507705,6.240334323,9.459210148
5003.3,0.056363,0.24422,36,21,587,5,19,1.0697,13,2.9315,4.532599493,6.709365314,9.653804293
972.06,0.501,0.48441,83,29,422,3,17,1.1916,11,1.935,4.663439094,6.452758482,9.285971826
4217.2,0.069241,0.48401,32,36,541,3,40,1.404,12,2.0678,3.912023005,5.99381179,9.682691244
644.31,0.77136,0.32472,75,30,412,4,16,1.0063,10,1.877,4.454347296,6.260747132,9.033335855
3498.2,0.086331,0.44939,39,28,498,3,25,1.1826,7,1.5453,4.406719247,6.333350674,9.552226498
383.72,0.28145,0.39528,16,42,496,8,18,1.2146,9,1.5665,2.995732274,4.855384009,7.745755767
2846.3,0.10997,0.18544,35,50,422,2,26,1.2219,5,2.3918,4.276666119,6.134156974,9.392253512
190.28,0.62014,0.50734,23,36,591,5,24,1.2154,10,2.5506,2.708050201,4.269109865,7.447163695
2261.6,0.14282,0.59632,41,23,538,3,13,1.1595,6,2.8585,4.779123493,6.874963456,9.439912814
6612.6,0.019357,0.77582,34,33,565,3,22,1.2787,4,1.8911,4.110873864,6.214067953,9.305110406
1744,0.19094,0.57198,51,25,443,7,40,1.3022,9,2.1567,4.143134726,5.868336,9.557215454
5703.8,0.02437,0.24206,20,44,397,4,32,1.0652,12,2.8777,3.737669618,5.506915646,8.972651549
1293.6,0.26592,0.49006,47,60,437,6,17,1.1718,6,2.6056,4.369447852,6.283424954,9.116638298
4862.1,0.030645,0.34551,26,32,520,6,25,1.1018,5,1.5778,3.931825633,5.885131336,9.104007161
910.39,0.38885,0.74424,63,53,554,2,32,1.3178,5,2.5773,3.465735903,5.443283137,8.90901904
4087.6,0.038898,0.12448,21,17,545,3,28,1.4345,11,1.7906,4.043051268,6.03899201,9.37119652
594.29,0.6125,0.63236,54,21,360,5,33,1.0459,8,2.1137,3.988984047,5.458861848,8.95536941
3380.2,0.050292,0.24183,25,34,572,5,15,1.0151,11,1.6331,4.189654742,6.27735752,8.985407721
345.35,1.0859,0.35662,45,35,388,2,39,1.1755,10,2.5169,3.295836866,4.908528738,8.572090384
2740,0.065692,0.27902,24,45,550,4,34,1.4284,12,2.9371,3.465735903,5.491949714,9.018310239
7414.4,0.051926,0.52247,57,46,530,6,11,1.1388,11,2.2271,5.877735782,8.291371056,10.68926633
2167,0.087679,0.15411,23,34,538,6,26,1.3853,9,1.7806,3.828641396,5.832527431,9.090623969
6450.1,0.061239,0.42858,51,15,548,4,25,1.3367,9,2.3556,5.068904202,7.171733625,10.39060945
1661.1,0.12101,0.32819,31,18,596,7,37,1.2814,11,1.9784,3.583518938,5.430134791,9.041052704
5552.9,0.073114,0.75609,74,49,550,7,23,1.3645,4,1.8202,5.087596335,7.2032567,10.33875092
1222.3,0.17262,0.32175,30,28,375,4,23,1.1461,12,2.1432,3.891820298,5.531846797,8.667341013
4722.9,0.088081,0.31672,61,35,547,5,31,1.2999,6,2.6183,4.430816799,6.551551653,9.985538857
850.73,0.25978,0.26535,27,44,458,6,20,1.4312,4,2.1976,3.871201011,5.728962773,8.724695047
3960.1,0.10757,0.92955,102,15,423,3,12,1.0793,8,1.9587,5.843544417,7.829391697,10.31429835
546.29,0.42469,0.28323,28,33,361,6,37,1.3104,6,2.4963,3.465735903,5.102180821,8.713098733
3264.4,0.13387,0.39432,72,46,538,5,18,1.2918,11,2.8981,4.976733742,7.094732647,9.985104405
308.99,0.78319,0.24267,31,59,395,4,32,1.2523,12,1.6925,3.218875825,4.908454902,8.374190804
2635.8,0.16959,0.53633,71,16,562,3,24,1.0986,9,2.1917,4.406719247,6.459669685,9.637723515
7242.3,0.034796,0.28717,33,35,416,7,36,1.1498,11,2.5089,4.394449155,6.224479218,9.807998157
2074.4,0.2203,0.62974,83,32,592,6,33,1.4271,12,2.0774,4.382026635,6.360870605,9.857378167
6289.6,0.041815,0.66295,40,37,472,6,29,1.2291,12,2.1685,4.532599493,6.491421318,9.858717148
1580.2,0.29617,0.39165,69,49,400,3,16,1.3427,5,1.6799,5.209486153,7.014275122,9.786863845
5404.1,0.050517,0.43777,39,49,368,3,27,1.0512,11,1.9198,4.564348191,6.295099936,9.590936802
1153,0.41455,0.73407,100,15,391,3,39,1.2186,9,2.7432,4.204692619,5.770318998,9.433880645
4585.8,0.061713,0.26487,34,48,559,7,38,1.4961,11,2.4233,4.110873864,6.203931304,9.841517463
793.1,0.61531,0.24956,69,48,379,5,37,1.3623,4,1.5055,4.248495242,5.953606905,9.564524817
3834.6,0.076671,0.90167,50,32,553,3,30,1.2415,7,1.924,4.143134726,6.152924166,9.554121547
500.3,0.99739,0.64594,90,24,582,3,30,1.0417,7,2.985,3.713572067,5.49100171,8.892199092
3150.5,0.096492,0.76004,49,45,521,3,29,1.1562,13,1.9807,4.060443011,6.042205189,9.409501019
274.66,0.39685,0.36381,19,39,382,3,28,1.2927,11,2.5249,2.708050201,4.261820353,7.594024863
2533.6,0.12393,0.70209,43,37,584,8,23,1.4106,6,1.8715,4.382026635,6.547430827,9.682925042
7072.2,0.016826,0.48331,22,51,589,4,18,1.2957,11,2.5338,4.33073334,6.539354715,9.429726473
1983.8,0.16382,0.38269,41,27,565,2,21,1.1913,12,2.1211,4.127134385,6.18674346,9.231265898
6131.2,0.021203,0.57428,28,36,470,4,37,1.2332,10,2.7874,3.555348061,5.482304203,9.093222115
1501.2,0.22315,0.6356,48,22,416,7,28,1.3848,6,2.632,4.343805422,6.174327624,9.506532134
5257.3,0.026629,0.16536,19,35,374,8,36,1.0393,5,2.8867,3.828641396,5.530896265,9.114415203
1085.8,0.31774,0.55196,42,19,375,7,16,1.3558,5,1.724,5.010635294,6.699820486,9.472409208
4450.6,0.033703,0.27802,22,45,431,6,35,1.0165,7,1.6595,3.610917913,5.393582091,8.948930152
737.49,0.48136,0.62582,51,49,366,3,12,1.3846,7,2.0424,4.955827058,6.69045711,9.17536376
3711.1,0.043384,0.24294,24,43,427,4,30,1.3917,13,2.1774,3.988984047,5.792434172,9.193631554
456.34,0.80203,0.6079,57,21,402,7,11,1.4709,9,2.1917,4.934473933,6.706446602,9.104341875
3038.7,0.056275,0.24487,25,26,441,4,38,1.2753,10,1.8444,3.663561646,5.399338481,9.03692464
242.35,1.5515,0.5494,64,28,445,5,30,1.24,8,1.6902,3.828641396,5.349770648,8.75096803
2433.4,0.074381,0.32389,27,19,575,6,12,1.3595,5,2.8251,4.682131227,6.854628726,9.339535376
6904.1,0.055909,0.62509,70,25,399,2,30,1.352,9,2.4876,5.204006687,7.017595745,10.41879313
1895.3,0.1013,0.37604,32,31,409,3,21,1.1251,9,2.2136,3.970291914,5.744252407,8.788774845
5974.8,0.066446,0.80813,84,28,374,7,24,1.328,13,1.6097,5.676753802,7.486725414,10.66477924
1424.3,0.14182,0.16836,26,16,551,8,30,1.2305,10,1.6214,3.784189634,5.6207269,9.021924281
5112.6,0.079608,0.62153,64,15,451,5,22,1.2515,8,2.4934,5.361292166,7.286602589,10.37764504
1020.5,0.20773,0.34272,30,40,595,7,33,1.3746,10,2.863,3.433987204,5.353562841,8.850070402
4317.5,0.096583,0.58806,68,45,586,7,30,1.0766,9,2.1611,4.382026635,6.449869926,9.851067308
683.9,0.32607,0.74428,28,16,361,4,13,1.4979,12,2.5785,4.691347882,6.352315758,8.917265116
3589.6,0.11923,0.44181,69,27,508,7,15,1.4005,13,1.6788,5.659482216,7.778672005,10.48672221
414.4,0.56225,0.28676,30,55,544,6,37,1.3525,7,1.6079,3.258096538,5.077421288,8.6883392
2928.8,0.14955,0.63781,83,48,413,2,13,1.4271,10,2.3888,5.888877958,7.93522954,10.5001789
212.06,1.1459,0.19573,32,23,532,3,38,1.0053,9,1.6467,2.772588722,4.482708724,8.120294883
2335.2,0.19184,0.42968,70,37,494,3,31,1.0303,9,1.6923,4.234106505,6.057275696,9.4912629
6738.1,0.037696,0.62807,28,44,596,7,40,1.2706,12,2.0919,3.931825633,6.07140725,9.760286704
1808.8,0.25376,0.52891,73,59,418,5,32,1.457,10,2.6519,4.430816799,6.281163335,9.746899237
5820.4,0.045358,0.26349,33,21,545,7,32,1.0071,4,2.4391,4.158883083,6.184045793,9.649781696
1349.5,0.34754,0.46535,75,37,444,7,36,1.2384,13,2.7859,4.262679877,6.081716501,9.66523544
4969.8,0.055133,0.81999,48,54,413,4,14,1.1114,9,1.5853,5.398162702,7.39178508,10.03084241
957.33,0.50035,0.44884,68,22,525,3,11,1.4367,8,2.3413,5.087596335,7.15983608,9.557731353
4186.4,0.068077,0.53452,33,25,469,5,20,1.4972,9,1.5523,5.204006687,7.194511923,10.1902442
632.33,0.77491,0.21264,62,40,548,3,22,1.2416,12,2.6418,3.951243719,5.980074931,9.071117384
3470.2,0.085011,0.21148,30,52,552,4,18,1.2463,4,1.7532,4.553876892,6.666969515,9.557341273
374.48,0.26703,0.72731,24,27,551,7,34,1.4871,5,2.1159,2.772588722,4.413525302,7.939885826
2821,0.10812,0.41365,36,46,423,5,24,1.339,11,2.1854,4.624972813,6.472624463,9.650678293
183.79,0.5985,0.30619,16,30,402,5,30,1.0058,13,2.473,2.397895273,3.987241789,7.388439171
2239.1,0.14113,0.47999,40,22,368,6,30,1.2239,11,2.1019,4.430816799,6.117480268,9.518677649
6574.1,0.018406,0.3511,18,37,388,3,23,1.0466,13,1.9369,4.276666119,6.04018328,9.175677496
1724.3,0.18906,0.77585,54,55,558,6,25,1.0133,9,1.6736,3.931825633,5.933941361,9.152817186
5668,0.023112,0.92323,33,23,569,3,21,1.0574,8,2.1186,3.891820298,5.967427969,9.011950407
1276.6,0.26319,0.80234,65,15,510,6,20,1.2535,6,2.275,4.356708827,6.307515394,9.303247667
4829.1,0.029198,0.23667,20,41,512,3,17,1.3151,7,2.1494,4.406719247,6.459262621,9.292475965
896.13,0.38722,0.68382,48,17,422,7,33,1.3623,11,2.8293,4.158883083,5.835892024,9.332399585
4057.3,0.037463,0.2574,24,29,417,4,28,1.3847,7,2.1784,4.143134726,5.958838044,9.291042554
582.78,0.61258,0.35778,42,51,408,4,27,1.0014,8,1.9096,3.713572067,5.466455479,8.762292345
3352.7,0.048319,0.096225,19,30,511,5,35,1.0468,4,1.5787,3.555348061,5.390942126,8.946290187
336.59,1.0904,0.73388,60,36,393,5,31,1.436,5,2.1324,3.891820298,5.478720418,8.912707622
2715.3,0.063345,0.089963,20,28,373,7,11,1.3952,11,2.7581,5.141663557,7.236411334,9.634306607
7373.6,0.051264,0.69435,71,55,388,8,15,1.2737,6,1.9304,5.908082938,8.111388025,10.81943823
2145,0.085316,0.18349,23,33,509,7,15,1.1265,6,2.4135,4.127134385,6.151668299,8.8597185
6412.1,0.060511,0.26146,50,48,478,3,30,1.3463,13,2.1846,4.820281566,6.811695819,10.2128932
1641.8,0.11755,0.23845,27,50,454,5,39,1.0878,4,2.2961,3.258096538,5.029587887,8.693149533
5517.6,0.072132,0.37042,55,32,512,7,12,1.0706,9,1.9991,5.743003188,7.933653495,10.41856015
1205.8,0.16835,0.63333,25,24,495,6,17,1.4421,6,2.2368,4.094344562,6.06756874,8.900782084
4690.4,0.0872,0.19525,45,42,455,5,19,1.436,13,2.0732,5.616771098,7.642332269,10.58677125
836.95,0.25569,0.16666,26,45,378,8,40,1.007,12,2.2064,3.465735903,5.080720902,8.769600356
3930.3,0.10661,0.52885,65,19,486,4,17,1.231,4,2.2337,5.393627546,7.391723449,10.22493679
535.26,0.41849,0.14201,27,25,493,2,17,1.0168,5,2.4012,3.555348061,5.283152966,8.11636631
3237.3,0.13252,0.42203,68,28,419,6,12,1.1878,11,2.2259,5.877735782,7.899079269,10.38398592
300.71,0.77816,0.23615,31,19,570,6,40,1.2807,6,1.5276,3.135494216,4.948476162,8.637355616
2611.5,0.1681,0.58441,71,48,364,7,23,1.2515,5,2.7391,5.105945474,6.844815479,9.980309695
7202,0.034018,0.29315,30,55,541,4,15,1.2694,7,2.8757,5.272999559,7.546604656,10.25465486
2052.9,0.21921,0.64156,79,50,459,4,28,1.3717,7,1.5281,4.584967479,6.455104219,9.787308729
1561.4,0.29462,0.44554,79,35,381,7,30,1.4779,10,2.7839,4.709530201,6.473412187,9.874609568
5369.3,0.049355,0.23152,30,59,429,4,36,1.3475,11,2.4443,4.262679877,6.159391328,9.742910266
1137,0.41337,0.5744,90,30,380,3,40,1.4298,4,2.0569,4.248495242,5.882988071,9.571867525
4553.7,0.06061,0.67136,40,30,597,3,40,1.0264,7,1.5042,3.80666249,5.750125202,9.439004656
779.8,0.61683,0.57835,85,52,383,4,12,1.2788,10,2.7288,5.081404365,6.864565901,9.349472551
3805.2,0.075159,0.50187,39,56,369,8,13,1.2447,5,2.5089,5.579729826,7.576917097,10.14186645
489.75,1.0026,0.29286,70,32,538,6,35,1.4472,12,2.1163,3.988984047,5.832351575,9.387699637
3123.9,0.094752,0.50503,42,60,564,4,31,1.0511,11,2.5657,3.761200116,5.815949772,9.249936976
266.86,0.37848,0.54165,16,59,466,2,37,1.1497,5,2.5931,1.945910149,3.628837475,7.239755388
2509.8,0.12232,0.64916,44,51,455,4,29,1.0615,12,1.9814,3.988984047,5.85062077,9.2179166
7032.4,0.015926,0.29211,15,18,522,4,14,1.2461,12,2.0719,4.634728988,6.862590535,9.501647865
1962.8,0.16151,0.59221,44,42,523,6,34,1.4539,11,2.6537,3.988984047,5.973224199,9.499584723
6094.1,0.020019,0.55282,22,23,427,6,19,1.2381,11,2.3482,4.65396035,6.596244887,9.540683866
1482.9,0.22051,0.40849,39,21,461,6,37,1.2283,8,2.3474,3.988984047,5.742714685,9.353632597
5223,0.025273,0.35239,21,34,424,4,16,1.0766,5,2.0116,4.634728988,6.537256655,9.309845378
1070.2,0.31582,0.50514,43,34,494,7,14,1.4395,4,1.9298,4.709530201,6.703273999,9.342331329
4419,0.03236,0.22237,21,58,431,5,22,1.4417,5,2.4469,4.465908119,6.350204857,9.44124731
724.66,0.48022,0.64429,59,60,496,3,35,1.3578,6,2.7286,3.583518938,5.392445029,8.947793091
3682.2,0.041551,0.25641,22,29,503,8,26,1.1515,8,1.5691,3.871201011,5.807481611,9.065578149
446.27,0.80221,0.3393,42,34,450,6,10,1.0924,10,1.8984,4.442651256,6.316099137,8.61868423
3012.6,0.054107,0.18426,21,18,431,8,26,1.0709,11,2.2319,3.931825633,5.755742214,9.013838752
235.02,1.5701,0.55367,58,49,592,3,28,1.1202,10,2.2587,3.17805383,5.06253174,8.39473625
2410.1,0.072197,0.22378,23,46,435,6,39,1.1922,10,2.5494,3.465735903,5.257703684,8.92126533
6864.8,0.055209,0.55326,53,36,545,7,34,1.0139,6,2.974,4.290459441,6.384401505,9.910762029
1874.7,0.098149,0.17275,24,19,594,7,32,1.288,12,2.9702,3.465735903,5.488400392,8.954136295
5938.2,0.065508,0.40377,53,20,475,7,14,1.2865,7,2.6079,5.846438775,8.034371764,10.67342909
1406.5,0.13793,0.37112,28,25,514,3,19,1.484,10,2.2568,4.007333185,5.992813637,8.937252616
5078.7,0.07876,0.44982,57,37,428,5,32,1.1107,13,1.5286,4.727387819,6.573107377,10.03884328
1005.4,0.20389,0.19715,28,57,513,4,11,1.4928,11,1.8883,4.510859507,6.572520277,8.970415549
4286.4,0.095651,0.61284,64,29,581,4,29,1.398,10,2.9507,4.49980967,6.668380715,10.03567654
671.55,0.32016,0.31179,32,35,418,7,27,1.2367,13,1.8733,3.610917913,5.382520638,8.678357504
3561.2,0.11794,0.7922,94,50,451,3,26,1.2917,10,2.7828,4.644390899,6.593578638,9.851675176
404.8,0.55583,0.12748,26,51,535,4,16,1.3453,9,1.6007,3.610917913,5.545216506,8.317805228
2903.2,0.14846,0.65154,75,37,525,7,27,1.2883,7,2.3667,4.521788577,6.572576206,9.868413072
205.21,1.15,1.1801,45,19,595,4,36,1.4455,11,2.637,3.044522438,4.758491951,8.342010889
2312.4,0.19071,0.50161,71,52,375,5,39,1.4139,11,2.3514,4.442651256,6.18943387,9.852995516
6699.2,0.036721,0.14731,28,35,437,5,28,1.4673,10,2.7595,4.96284463,6.886439708,10.21864422
1788.7,0.25214,0.56066,78,45,382,3,21,1.1334,5,2.9739,4.644390899,6.439446213,9.483968651
5784.2,0.044258,0.2381,33,56,366,2,14,1.2453,4,1.9099,5.497168225,7.601652178,10.24070951
1332.1,0.34682,0.71397,105,56,408,5,28,1.3325,6,2.3656,4.406719247,6.224340584,9.556545094
4936.4,0.054088,0.73023,35,16,391,6,28,1.4018,8,2.8839,5.043425117,6.789984743,10.12218925
942.71,0.50069,0.32525,75,17,384,4,37,1.0873,6,2.9013,3.988984047,5.676822293,9.287740206
4155.8,0.066654,0.22375,31,25,593,8,24,1.4669,10,2.064,4.564348191,6.712786077,9.890839907
620.46,0.77685,0.30049,72,33,599,2,25,1.4124,12,2.4978,3.850147602,5.860444285,9.07932011
3442.3,0.083375,0.29165,38,40,531,4,14,1.3689,6,1.6582,5.204006687,7.339407817,9.978465146
365.36,1.3494,0.29627,76,43,536,4,34,1.3175,9,1.7129,3.784189634,5.603667437,9.130027961
2795.9,0.10658,0.49232,40,39,493,6,38,1.0425,13,1.5429,3.970291914,5.811859298,9.449445458
7506.1,0.013722,0.11769,12,53,549,6,28,1.1373,6,2.6429,3.583518938,5.624847487,8.957051997
2216.7,0.13895,0.49913,35,36,453,6,31,1.0852,9,2.1772,4.007333185,5.873018792,9.307005996
6535.7,0.01729,0.34024,17,60,463,3,19,1.0704,8,2.1408,4.262679877,6.22608202,9.170521
1704.6,0.18655,0.35428,39,16,591,4,19,1.1568,9,2.8144,4.17438727,6.246416795,9.190855774
5632.3,0.021838,0.38138,20,36,401,8,20,1.3242,5,2.294,4.605170186,6.505754164,9.501486438
1259.7,0.26117,0.7006,56,18,492,7,12,1.156,7,2.328,4.718498871,6.697737704,9.182644354
4796.2,0.027939,0.35854,23,57,441,3,38,1.2023,7,2.2436,3.36729583,5.246392294,8.883978453
881.99,0.38436,0.22016,34,47,436,5,18,1.2654,13,2.4007,4.276666119,6.149536102,9.03990786
4027.2,0.035757,0.14038,20,34,388,5,22,1.498,10,2.9293,4.615120517,6.432377233,9.523419687
571.39,0.6108,0.4128,38,54,589,8,18,1.4227,10,1.5557,4.158883083,6.226833068,9.117204826
3325.3,0.046311,0.19061,21,21,589,2,35,1.3279,9,1.9385,3.496507561,5.425478512,8.980826574
327.94,1.0978,0.59532,53,20,476,4,24,1.2854,7,1.9332,3.912023005,5.563447035,8.741500865
2690.6,0.061324,0.35053,25,17,541,4,38,1.3571,12,2.2137,3.555348061,5.405331514,9.042917674
7332.9,0.050457,0.47272,45,17,402,6,37,1.0985,8,2.4256,4.795790546,6.583215566,10.19413348
2123,0.082429,0.32444,29,35,516,2,13,1.438,5,2.3297,4.564348191,6.622071209,9.187020567
6374.1,0.059616,0.45422,58,20,413,3,15,1.3364,5,2.0729,5.880532986,8.021190497,10.7292407
1622.6,0.11401,0.31822,27,56,454,7,10,1.3639,8,2.7263,4.905274778,6.940222469,9.242807562
5482.5,0.071318,0.58734,57,24,388,5,40,1.4862,6,1.6606,4.934473933,6.679548933,10.36842839
1189.4,0.16479,0.12184,23,39,488,3,38,1.4277,11,2.0438,3.295836866,5.103336012,8.740922171
4658,0.086089,0.50053,64,26,542,8,14,1.2766,7,1.8483,5.659482216,7.848348303,10.48740563
823.29,0.25022,0.32138,29,20,449,4,38,1.2215,8,2.9786,3.295836866,4.975836789,8.613422948
3900.6,0.10537,0.38929,60,17,526,5,31,1.0151,6,2.4525,4.343805422,6.317128585,9.751115789
524.34,0.41195,0.25713,27,55,566,8,31,1.4842,6,2.304,3.36729583,5.310097705,8.74408491
3210.4,0.13145,0.73064,86,20,593,5,38,1.1716,7,1.9474,4.290459441,6.205385703,9.842971862
292.54,0.77596,0.20897,30,28,482,6,12,1.4694,11,2.2338,3.951243719,5.867657151,8.352563801
2587.3,0.16697,0.552,70,55,548,4,36,1.4474,12,1.7522,4.204692619,6.248700299,9.832219237
7161.8,0.033092,0.3507,35,58,446,7,28,1.4712,12,1.5894,4.9698133,6.906694717,10.23889923
2031.4,0.21758,0.37586,65,51,440,6,27,1.2233,6,2.6664,4.418840608,6.33087888,9.626715746
6214.6,0.039745,0.77769,39,52,451,7,36,1.0092,10,1.9959,4.060443011,5.926152393,9.509671332
1542.7,0.29365,0.83429,104,33,386,7,30,1.3719,8,2.0358,4.682131227,6.393189336,9.794386717
5334.6,0.048363,0.69649,37,58,461,4,18,1.1219,5,2.1174,4.934473933,6.916913217,9.807284975
1121.1,0.413,0.79923,94,45,371,6,33,1.3902,12,2.889,4.356708827,6.06849503,9.565002592
4521.7,0.059269,0.22165,32,22,599,4,36,1.133,8,2.4647,3.850147602,5.900937908,9.484456846
766.61,0.617,0.78448,112,35,399,3,19,1.4301,4,2.7519,4.605170186,6.399010821,9.343449801
3776,0.073622,0.35716,41,16,588,4,10,1.3883,9,1.6702,5.517452896,7.862189221,10.16477431
479.31,1.0098,0.42102,65,32,462,5,30,1.328,12,2.8132,3.951243719,5.755963708,9.15716109
3097.5,0.093302,0.70105,41,41,536,4,19,1.1507,8,1.7011,4.430816799,6.506381789,9.450820768
259.16,1.9061,0.1928,70,53,466,2,30,1.3483,10,1.7696,3.526360525,5.331607064,8.732804446
2486.1,0.12027,0.63322,46,50,522,5,36,1.0848,7,2.6213,3.761200116,5.685279003,9.268797942
6992.6,0.014873,0.63437,20,52,480,7,33,1.187,9,2.9094,3.555348061,5.530539582,9.027047143
1941.8,0.15913,0.24666,34,23,561,5,13,1.3143,9,2.959,4.852030264,6.981098673,9.546048031
6057.1,0.018986,0.46021,20,48,493,6,11,1.2721,6,2.2671,4.727387819,7.135368825,9.533264098
1464.7,0.21847,0.48025,44,55,537,4,20,1.0307,8,1.5197,4.007333185,5.997868995,8.993601268
5188.8,0.02409,0.63654,27,25,508,4,17,1.2123,8,1.8037,4.418840608,6.43651889,9.269732234
1054.8,0.31287,0.63555,44,28,369,6,18,1.2847,5,1.5973,4.663439094,6.372551576,9.262923334
4387.6,0.030769,0.46054,23,58,375,7,37,1.2297,8,1.8529,3.737669618,5.453481818,9.064399731
711.95,0.47756,0.48777,42,19,381,3,33,1.2801,4,2.5618,3.828641396,5.462856754,8.959364315
3653.5,0.039962,0.27407,21,29,418,3,23,1.3016,8,2.0592,4.143134726,5.965505508,9.100999724
