area,density,crit. CV,crit. peak,TW,L,s,speed,circuity,cap,mrt,veh,veh-hrs,veh-km
836.95,0.25569,0.16666,26,45,378,8,40,1.007,12,2.2064,32,160.89,6435.6
3930.3,0.10661,0.52885,65,19,486,4,17,1.231,4,2.2337,220,1622.5,27582.5
535.26,0.41849,0.14201,27,25,493,2,17,1.0168,5,2.4012,35,196.99,3348.83
3237.3,0.13252,0.42203,68,28,419,6,12,1.1878,11,2.2259,357,2694.8,32337.6
300.71,0.77816,0.23615,31,19,570,6,40,1.2807,6,1.5276,23,140.96,5638.4
2611.5,0.1681,0.58441,71,48,364,7,23,1.2515,5,2.7391,165,939,21597
7202,0.034018,0.29315,30,55,541,4,15,1.2694,7,2.8757,195,1894.3,28414.5
2052.9,0.21921,0.64156,79,50,459,4,28,1.3717,7,1.5281,98,635.94,17806.32
1561.4,0.29462,0.44554,79,35,381,7,30,1.4779,10,2.7839,111,647.69,19430.7
5369.3,0.049355,0.23152,30,59,429,4,36,1.3475,11,2.4443,71,473.14,17033.04
1137,0.41337,0.5744,90,30,380,3,40,1.4298,4,2.0569,70,358.88,14355.2
4553.7,0.06061,0.67136,40,30,597,3,40,1.0264,7,1.5042,45,314.23,12569.2
779.8,0.61683,0.57835,85,52,383,4,12,1.2788,10,2.7288,161,957.73,11492.76
3805.2,0.075159,0.50187,39,56,369,8,13,1.2447,5,2.5089,265,1952.6,25383.8
489.75,1.0026,0.29286,70,32,538,6,35,1.4472,12,2.1163,54,341.16,11940.6
3123.9,0.094752,0.50503,42,60,564,4,31,1.0511,11,2.5657,43,335.61,10403.91
266.86,0.37848,0.54165,16,59,466,2,37,1.1497,5,2.5931,7,37.669,1393.753
2509.8,0.12232,0.64916,44,51,455,4,29,1.0615,12,1.9814,54,347.45,10076.05
7032.4,0.015926,0.29211,15,18,522,4,14,1.2461,12,2.0719,103,955.84,13381.76
1962.8,0.16151,0.59221,44,42,523,6,34,1.4539,11,2.6537,54,392.77,13354.18
6094.1,0.020019,0.55282,22,23,427,6,19,1.2381,11,2.3482,105,732.34,13914.46
1482.9,0.22051,0.40849,39,21,461,6,37,1.2283,8,2.3474,54,311.91,11540.67
5223,0.025273,0.35239,21,34,424,4,16,1.0766,5,2.0116,103,690.39,11046.24
1070.2,0.31582,0.50514,43,34,494,7,14,1.4395,4,1.9298,111,815.07,11410.98
4419,0.03236,0.22237,21,58,431,5,22,1.4417,5,2.4469,87,572.61,12597.42
724.66,0.48022,0.64429,59,60,496,3,35,1.3578,6,2.7286,36,219.74,7690.9
3682.2,0.041551,0.25641,22,29,503,8,26,1.1515,8,1.5691,48,332.78,8652.28
446.27,0.80221,0.3393,42,34,450,6,10,1.0924,10,1.8984,85,553.41,5534.1
3012.6,0.054107,0.18426,21,18,431,8,26,1.0709,11,2.2319,51,316,8216
235.02,1.5701,0.55367,58,49,592,3,28,1.1202,10,2.2587,24,157.99,4423.72
2410.1,0.072197,0.22378,23,46,435,6,39,1.1922,10,2.5494,32,192.04,7489.56
6864.8,0.055209,0.55326,53,36,545,7,34,1.0139,6,2.974,73,592.53,20146.02
1874.7,0.098149,0.17275,24,19,594,7,32,1.288,12,2.9702,32,241.87,7739.84
5938.2,0.065508,0.40377,53,20,475,7,14,1.2865,7,2.6079,346,3085.2,43192.8
1406.5,0.13793,0.37112,28,25,514,3,19,1.484,10,2.2568,55,400.54,7610.26
5078.7,0.07876,0.44982,57,37,428,5,32,1.1107,13,1.5286,113,715.59,22898.88
1005.4,0.20389,0.19715,28,57,513,4,11,1.4928,11,1.8883,91,715.17,7866.87
4286.4,0.095651,0.61284,64,29,581,4,29,1.398,10,2.9507,90,787.12,22826.48
671.55,0.32016,0.31179,32,35,418,7,27,1.2367,13,1.8733,37,217.57,5874.39
3561.2,0.11794,0.7922,94,50,451,3,26,1.2917,10,2.7828,104,730.39,18990.14
404.8,0.55583,0.12748,26,51,535,4,16,1.3453,9,1.6007,37,256.01,4096.16
2903.2,0.14846,0.65154,75,37,525,7,27,1.2883,7,2.3667,92,715.21,19310.67
205.21,1.15,1.1801,45,19,595,4,36,1.4455,11,2.637,21,116.57,4196.52
2312.4,0.19071,0.50161,71,52,375,5,39,1.4139,11,2.3514,85,487.57,19015.23
6699.2,0.036721,0.14731,28,35,437,5,28,1.4673,10,2.7595,143,978.91,27409.48
1788.7,0.25214,0.56066,78,45,382,3,21,1.1334,5,2.9739,104,626.06,13147.26
5784.2,0.044258,0.2381,33,56,366,2,14,1.2453,4,1.9099,244,2001.5,28021
1332.1,0.34682,0.71397,105,56,408,5,28,1.3325,6,2.3656,82,504.89,14136.92
4936.4,0.054088,0.73023,35,16,391,6,28,1.4018,8,2.8839,155,888.9,24889.2
942.71,0.50069,0.32525,75,17,384,4,37,1.0873,6,2.9013,54,292.02,10804.74
4155.8,0.066654,0.22375,31,25,593,8,24,1.4669,10,2.064,96,822.86,19748.64
620.46,0.77685,0.30049,72,33,599,2,25,1.4124,12,2.4978,47,350.88,8772
3442.3,0.083375,0.29165,38,40,531,4,14,1.3689,6,1.6582,182,1539.8,21557.2
365.36,1.3494,0.29627,76,43,536,4,34,1.3175,9,1.7129,44,271.42,9228.28
2795.9,0.10658,0.49232,40,39,493,6,38,1.0425,13,1.5429,53,334.24,12701.12
7506.1,0.013722,0.11769,12,53,549,6,28,1.1373,6,2.6429,36,277.23,7762.44
2216.7,0.13895,0.49913,35,36,453,6,31,1.0852,9,2.1772,55,355.32,11014.92
6535.7,0.01729,0.34024,17,60,463,3,19,1.0704,8,2.1408,71,505.77,9609.63
1704.6,0.18655,0.35428,39,16,591,4,19,1.1568,9,2.8144,65,516.16,9807.04
5632.3,0.021838,0.38138,20,36,401,8,20,1.3242,5,2.294,100,668.98,13379.6
1259.7,0.26117,0.7006,56,18,492,7,12,1.156,7,2.328,112,810.57,9726.84
4796.2,0.027939,0.35854,23,57,441,3,38,1.2023,7,2.2436,29,189.88,7215.44
881.99,0.38436,0.22016,34,47,436,5,18,1.2654,13,2.4007,72,468.5,8433
4027.2,0.035757,0.14038,20,34,388,5,22,1.498,10,2.9293,101,621.65,13676.3
571.39,0.6108,0.4128,38,54,589,8,18,1.4227,10,1.5557,64,506.15,9110.7
3325.3,0.046311,0.19061,21,21,589,2,35,1.3279,9,1.9385,33,227.12,7949.2
327.94,1.0978,0.59532,53,20,476,4,24,1.2854,7,1.9332,50,260.72,6257.28
2690.6,0.061324,0.35053,25,17,541,4,38,1.3571,12,2.2137,35,222.59,8458.42
7332.9,0.050457,0.47272,45,17,402,6,37,1.0985,8,2.4256,121,722.86,26745.82
2123,0.082429,0.32444,29,35,516,2,13,1.438,5,2.3297,96,751.5,9769.5
6374.1,0.059616,0.45422,58,20,413,3,15,1.3364,5,2.0729,358,3044.8,45672
1622.6,0.11401,0.31822,27,56,454,7,10,1.3639,8,2.7263,135,1033,10330
5482.5,0.071318,0.58734,57,24,388,5,40,1.4862,6,1.6606,139,795.96,31838.4
1189.4,0.16479,0.12184,23,39,488,3,38,1.4277,11,2.0438,27,164.57,6253.66
4658,0.086089,0.50053,64,26,542,8,14,1.2766,7,1.8483,287,2561.5,35861
823.29,0.25022,0.32138,29,20,449,4,38,1.2215,8,2.9786,27,144.87,5505.06
3900.6,0.10537,0.38929,60,17,526,5,31,1.0151,6,2.4525,77,553.98,17173.38
524.34,0.41195,0.25713,27,55,566,8,31,1.4842,6,2.304,29,202.37,6273.47
3210.4,0.13145,0.73064,86,20,593,5,38,1.1716,7,1.9474,73,495.41,18825.58
292.54,0.77596,0.20897,30,28,482,6,12,1.4694,11,2.2338,52,353.42,4241.04
2587.3,0.16697,0.552,70,55,548,4,36,1.4474,12,1.7522,67,517.34,18624.24
7161.8,0.033092,0.3507,35,58,446,7,28,1.4712,12,1.5894,144,998.94,27970.32
2031.4,0.21758,0.37586,65,51,440,6,27,1.2233,6,2.6664,83,561.65,15164.55
6214.6,0.039745,0.77769,39,52,451,7,36,1.0092,10,1.9959,58,374.71,13489.56
1542.7,0.29365,0.83429,104,33,386,7,30,1.3719,8,2.0358,108,597.76,17932.8
5334.6,0.048363,0.69649,37,58,461,4,18,1.1219,5,2.1174,139,1009.2,18165.6
1121.1,0.413,0.79923,94,45,371,6,33,1.3902,12,2.889,78,432.03,14256.99
4521.7,0.059269,0.22165,32,22,599,4,36,1.133,8,2.4647,47,365.38,13153.68
766.61,0.617,0.78448,112,35,399,3,19,1.4301,4,2.7519,100,601.25,11423.75
3776,0.073622,0.35716,41,16,588,4,10,1.3883,9,1.6702,249,2597.2,25972
479.31,1.0098,0.42102,65,32,462,5,30,1.328,12,2.8132,52,316.07,9482.1
3097.5,0.093302,0.70105,41,41,536,4,19,1.1507,8,1.7011,84,669.4,12718.6
259.16,1.9061,0.1928,70,53,466,2,30,1.3483,10,1.7696,34,206.77,6203.1
2486.1,0.12027,0.63322,46,50,522,5,36,1.0848,7,2.6213,43,294.5,10602
6992.6,0.014873,0.63437,20,52,480,7,33,1.187,9,2.9094,35,252.28,8325.24
1941.8,0.15913,0.24666,34,23,561,5,13,1.3143,9,2.959,128,1076.1,13989.3
6057.1,0.018986,0.46021,20,48,493,6,11,1.2721,6,2.2671,113,1255.6,13811.6
1464.7,0.21847,0.48025,44,55,537,4,20,1.0307,8,1.5197,55,402.57,8051.4
5188.8,0.02409,0.63654,27,25,508,4,17,1.2123,8,1.8037,83,624.23,10611.91
1054.8,0.31287,0.63555,44,28,369,6,18,1.2847,5,1.5973,106,585.55,10539.9
4387.6,0.030769,0.46054,23,58,375,7,37,1.2297,8,1.8529,42,233.57,8642.09
711.95,0.47756,0.48777,42,19,381,3,33,1.2801,4,2.5618,46,235.77,7780.41
3653.5,0.039962,0.27407,21,29,418,3,23,1.3016,8,2.0592,63,389.75,8964.25
436.3,0.80449,0.49909,44,56,583,7,32,1.0767,11,1.5359,33,238.24,7623.68
2986.6,0.052233,0.12604,19,57,401,6,28,1.0318,6,1.5064,43,250.95,7026.6
227.81,1.5847,0.25502,43,17,386,6,14,1.142,9,2.7845,65,348.69,4881.66
2386.8,0.069548,0.3229,23,44,397,6,33,1.3012,4,1.5831,47,256.43,8462.19
6825.5,0.054355,0.40396,50,17,499,6,13,1.2548,10,2.5279,330,3253.2,42291.6
1854.2,0.095458,0.24262,24,35,365,8,16,1.0997,11,2.8191,87,485.6,7769.6
5901.7,0.064727,0.48152,60,33,433,4,16,1.2273,13,1.6431,307,2345.3,37524.8
1388.8,0.13465,0.14577,24,51,483,7,34,1.2987,7,1.8552,32,203.73,6926.82
5045,0.077701,0.24617,44,51,516,6,27,1.0365,8,2.0243,86,665.12,17958.24
990.46,0.1989,0.27802,29,47,562,7,13,1.0715,6,2.7574,43,348.29,4527.77
4255.4,0.094468,0.69173,81,33,535,5,15,1.2253,9,2.3791,209,1758.5,26377.5
659.31,0.31396,0.26716,28,53,475,5,10,1.4756,5,2.6681,87,630.42,6304.2
3533,0.1169,0.50734,67,49,382,4,33,1.2695,8,2.1247,100,581.64,19194.12
395.31,0.55146,0.67311,27,34,533,4,28,1.2326,6,2.6392,23,139.6,3908.8
2877.7,0.14699,0.47697,71,44,538,5,35,1.0811,8,2.1686,59,427.8,14973
198.47,1.1488,0.38909,35,39,597,4,12,1.2867,10,2.6392,32,229.12,2749.44
2289.6,0.18911,0.49378,75,29,450,4,16,1.3726,9,2.9284,195,1372.1,21953.6
6660.4,0.035733,0.1468,28,50,566,2,39,1.4774,9,2.3673,51,421.75,16448.25
1768.7,0.25104,0.40715,73,15,388,7,33,1.4307,10,2.0783,111,618.46,20409.18
5748.2,0.043318,0.61131,35,37,443,4,37,1.3463,6,1.8503,72,473.64,17524.68
1314.9,0.34529,0.68672,94,26,500,3,24,1.3634,12,2.4627,78,561.35,13472.4
4903.2,0.052823,0.76275,35,33,503,4,35,1.4273,11,2.9953,64,479.53,16783.55
928.2,0.49989,0.66113,88,44,463,7,20,1.4662,7,1.7294,102,677.89,13557.8
4125.3,0.065208,0.2404,31,58,431,5,15,1.2804,12,2.3838,200,1500.6,22509
608.7,0.78035,0.15526,58,53,445,5,39,1.0067,7,1.8736,43,251.09,9792.51
3414.5,0.082003,0.6216,41,16,363,6,39,1.4183,12,1.8909,93,480.43,18736.77
356.35,1.361,0.61002,87,31,537,6,15,1.2497,6,1.602,87,559.41,8391.15
2770.9,0.10466,0.88699,43,34,453,7,20,1.0633,8,2.8277,85,576.34,11526.8
7465.1,0.066309,0.56655,92,32,518,2,34,1.1793,8,2.5821,103,798.01,27132.34
2194.4,0.13671,0.40365,38,30,549,4,13,1.0386,11,2.9398,89,739.32,9611.16
6497.4,0.016314,0.40377,19,33,382,6,21,1.2408,8,2.304,84,537.14,11279.94
1685.1,0.18456,0.66209,46,25,566,5,11,1.0185,6,2.9339,98,837.87,9216.57
5596.8,0.020726,0.27196,16,54,537,6,39,1.1283,7,2.0007,26,185.28,7225.92
1243,0.25825,0.48106,43,45,513,4,19,1.0993,6,2.8339,52,385.74,7329.06
4763.4,0.026452,0.7927,29,21,419,4,18,1.2471,8,1.611,97,632.44,11383.92
867.95,0.38136,0.49177,42,31,488,7,27,1.151,5,1.8798,55,329.39,8893.53
3997.1,0.034275,0.40186,26,23,473,4,17,1.4563,5,1.9915,105,790.97,13446.49
560.1,0.6106,0.47411,48,28,465,6,10,1.4729,8,2.7835,128,902,9020
3298,0.044572,0.097808,19,58,452,6,30,1.426,8,2.3359,41,278.26,8347.8
319.41,1.102,0.42304,43,35,414,6,30,1.455,4,1.8721,45,253.57,7607.1
2666.1,0.058888,0.25573,24,43,574,5,35,1.3032,7,1.7426,31,213.8,7483
7292.4,0.049641,0.60872,56,48,371,5,13,1.4947,9,2.9367,358,4148.8,53934.4
2101.2,0.079952,0.31943,26,50,435,6,14,1.4087,12,2.7237,121,834.61,11684.54
6336.3,0.058867,0.40642,50,19,478,4,30,1.3979,5,1.6775,145,1014.3,30429
1603.6,0.111,0.22523,26,21,550,3,18,1.1205,4,2.7352,40,300.22,5403.96
5447.4,0.070309,0.9148,80,59,553,4,30,1.0221,5,2.2387,63,523.28,15698.4
1173.1,0.16026,0.21506,26,44,439,3,36,1.2809,10,2.9827,25,155.1,5583.6
4625.6,0.084961,0.45703,50,45,499,7,35,1.2643,11,2.7581,86,646.55,22629.25
809.73,0.24576,0.35067,33,34,559,8,33,1.4486,6,1.7141,32,214.62,7082.46
3871,0.10437,0.36929,53,43,442,8,14,1.3926,12,2.0005,349,2836.6,39712.4
513.53,0.40699,0.22798,28,28,459,7,21,1.104,5,1.7336,38,219.15,4602.15
3183.6,0.13004,0.27022,49,53,409,4,35,1.3691,12,2.2257,88,553.66,19378.1
284.48,0.76982,0.2058,26,28,520,4,15,1.3858,6,2.7259,36,229.75,3446.25
2563.3,0.16541,0.47764,68,58,508,3,16,1.3941,11,2.8698,169,1350.5,21608
7121.7,0.032296,0.22692,29,45,388,4,11,1.0922,12,2.6161,226,2235.6,24591.6
2010.1,0.21641,0.67396,84,44,395,3,35,1.2583,4,2.8225,70,402.41,14084.35
6177.3,0.038852,0.36029,38,23,534,5,16,1.4426,7,1.8465,197,1854,29664
1524.1,0.29198,0.43379,72,22,434,3,38,1.4103,6,2.7476,66,392.19,14903.22
5300,0.04717,0.30933,30,41,505,6,23,1.3044,9,1.6372,111,825.59,18988.57
1105.2,0.41168,0.64653,90,56,403,5,14,1.19,13,1.9396,143,883.68,12371.52
4489.9,0.057908,0.53863,34,20,460,4,26,1.442,4,1.7153,122,810.17,21064.42
753.53,0.61842,0.4114,83,46,592,6,16,1.3254,10,2.542,73,631.44,10103.04
3746.9,0.072326,0.70784,42,59,458,4,26,1.4368,12,2.736,90,633.28,16465.28
468.98,1.015,0.5428,83,32,429,6,13,1.0613,6,2.6565,92,562.39,7311.07
3071.1,0.091497,0.38827,41,42,491,4,16,1.2962,13,2.5235,136,1033.8,16540.8
251.58,1.9318,0.25771,70,20,508,2,20,1.3494,8,2.6146,46,289.22,5784.4
2462.5,0.11817,0.27869,37,24,475,4,25,1.0189,10,2.4107,57,391.41,9785.25
6953,0.07148,0.59004,85,45,537,3,17,1.2083,13,2.3693,297,2626.1,44643.7
1921,0.15721,0.30495,38,23,582,3,22,1.0694,6,2.2982,53,397.84,8752.48
6020.3,0.017773,0.44096,19,56,486,2,27,1.1777,6,2.0783,35,232.85,6286.95
1446.6,0.21568,0.4521,42,54,423,4,36,1.3292,11,2.9946,48,292.85,10542.6
5154.7,0.022698,0.44853,22,50,454,4,28,1.0384,7,1.9794,34,224.25,6279
1039.4,0.30979,0.68921,52,32,497,8,37,1.2208,6,2.2075,52,289.6,10715.2
4356.2,0.029383,0.27653,19,46,408,5,15,1.4884,6,1.7814,120,957.42,14361.3
699.35,0.47616,0.5949,53,35,402,5,16,1.358,12,2.5883,83,514.35,8229.6
3624.9,0.03807,0.28446,22,16,502,3,21,1.1958,12,2.1775,54,385.62,8098.02
426.45,0.80432,0.82023,57,27,528,3,31,1.2131,9,2.8212,27,181.93,5639.83
2960.7,0.049988,0.31126,25,39,462,3,29,1.1575,5,1.8198,33,213.76,6199.04
220.7,1.5994,0.50021,53,57,439,8,38,1.3764,6,2.41,40,218.2,8291.6
2363.7,0.067267,0.24306,23,19,462,7,28,1.0993,11,1.578,46,266.49,7461.72
6786.4,0.053637,0.45232,50,29,589,5,21,1.3776,5,2.7959,184,1668.4,35036.4
1833.9,0.092156,0.20331,23,33,365,5,11,1.362,6,2.167,153,1015.5,11170.5
5865.3,0.063765,0.74289,76,40,544,3,12,1.262,8,2.7338,316,3261.8,39141.6
1371.1,0.13055,0.2541,27,48,489,4,12,1.4462,12,2.0822,87,656.37,7876.44
5011.3,0.076627,0.29304,52,53,514,7,37,1.1768,4,2.0601,78,571.67,21151.79
975.59,0.19475,0.31425,25,43,555,6,32,1.0676,12,2.7475,24,154.64,4948.48
4224.5,0.093502,0.59835,66,29,591,7,32,1.4226,11,2.2677,88,755.13,24164.16
647.19,0.30903,0.29323,28,32,407,5,30,1.2224,5,1.9064,35,168.57,5057.1
3504.8,0.11555,0.6892,75,46,446,5,37,1.112,4,2.5017,72,465.15,17210.55
385.94,0.54413,0.13462,24,23,473,4,34,1.3396,6,2.2846,25,126.41,4297.94
2852.3,0.14549,0.49626,53,31,473,5,22,1.049,8,2.2663,94,672.83,14802.26
191.84,1.152,0.22836,28,57,534,3,10,1.0983,4,1.8883,30,199.46,1994.6
2267,0.18792,0.48495,67,27,429,3,31,1.2484,13,1.9725,82,497.97,15437.07
6621.8,0.034885,0.084366,26,26,458,4,37,1.4086,7,2.9966,76,521.83,19307.71
1748.8,0.24932,0.36883,62,49,576,7,15,1.2095,9,2.3725,102,917.72,13765.8
5712.3,0.04219,0.18615,30,53,501,4,16,1.0165,4,1.7565,123,952.1,15233.6
1297.7,0.34368,0.89361,103,32,498,8,38,1.3695,4,2.9994,71,442.42,16811.96
4870,0.051745,0.71198,33,27,510,7,34,1.3538,7,1.9792,70,492.23,16735.82
913.8,0.50011,0.68553,75,24,377,3,25,1.0645,8,2.9375,68,358.91,8972.75
4094.8,0.063983,0.27109,31,38,395,6,12,1.2422,10,2.305,245,2000.4,24004.8
597.05,0.78218,0.19026,61,53,361,7,20,1.4634,6,2.5533,109,603.65,12073
3386.8,0.080311,0.69597,39,59,516,5,17,1.2879,6,1.5405,120,930.05,15810.85
347.45,1.3729,0.30777,76,47,450,8,20,1.039,9,2.4051,63,384.27,7685.4
2746,0.10306,0.28927,37,19,476,4,23,1.1403,11,1.5171,89,572.2,13160.6
7424.1,0.065732,0.53166,92,25,537,5,18,1.0377,10,2.3309,229,1906.9,34324.2
2172.3,0.13488,0.62594,37,58,475,2,28,1.0388,10,1.6394,46,299.32,8380.96
6459.2,0.0771,0.50833,89,49,429,2,38,1.0459,11,2.6352,85,558.56,21225.28
1665.7,0.18191,0.39839,43,21,413,5,31,1.2695,7,1.8387,67,384.33,11914.23
5561.4,0.01942,0.60953,23,42,396,2,29,1.4095,8,2.7283,58,341.75,9910.75
1226.3,0.25606,0.18544,34,20,588,7,21,1.3962,11,2.1258,67,519.06,10900.26
4730.7,0.025155,0.5654,22,20,412,8,13,1.3311,6,1.8482,116,951.39,12368.07
854.04,0.37938,0.48878,44,28,484,4,31,1.1641,5,1.6083,43,265.08,8217.48
3967.2,0.032517,0.3358,22,25,525,3,29,1.3535,12,2.1639,35,257.78,7475.62
548.93,0.60845,0.65478,52,35,466,4,19,1.2221,7,2.6866,48,309.82,5886.58
3270.8,0.042497,0.14433,18,35,571,2,29,1.1317,6,1.8041,30,199.94,5798.26
310.98,1.1062,0.35444,40,26,392,8,22,1.1618,11,2.8903,52,285.95,6290.9
2641.6,0.056783,0.2612,21,20,512,4,16,1.2604,4,2.7975,74,533.64,8538.24
7251.9,0.048953,0.72534,62,49,408,6,37,1.4961,7,1.5791,156,961.56,35577.72
2079.6,0.076939,0.26767,24,51,592,6,12,1.1197,7,2.284,56,491.59,5899.08
6298.6,0.057949,0.45211,51,27,531,3,17,1.2172,11,2.0866,224,1911.7,32498.9
1584.7,0.10728,0.24487,26,38,452,3,31,1.1447,5,2.2894,28,167.88,5204.28
5412.4,0.069285,0.3699,50,32,493,4,34,1.2152,7,2.9693,79,583.97,19854.98
1156.9,0.15645,0.18254,24,28,472,2,26,1.4059,11,2.0557,33,214.42,5574.92
4593.4,0.084033,0.38841,56,49,468,3,38,1.3136,4,2.2029,75,518.12,19688.56
796.29,0.23986,0.10607,22,37,513,8,38,1.3633,5,2.0139,28,175.71,6676.98
3841.6,0.10308,0.32941,53,59,410,6,39,1.2942,6,1.7519,91,559.79,21831.81
502.84,0.39973,0.20203,25,44,362,6,18,1.2924,12,2.6223,47,256.42,4615.56
3156.9,0.12861,0.41734,61,52,437,3,19,1.3104,7,1.5277,169,1137.5,21612.5
276.54,0.76662,0.3332,33,35,450,3,33,1.271,12,2.8687,19,99.493,3283.269
2539.3,0.16422,0.82961,87,55,414,5,33,1.2163,5,2.6555,81,500.17,16505.61
7081.7,0.031348,0.85714,32,59,572,7,23,1.1975,6,2.6672,84,736.78,16945.94
1988.9,0.21469,0.49755,73,41,388,7,37,1.455,6,2.1546,94,550.31,20361.47
6140.1,0.037785,0.072069,25,38,456,5,23,1.0327,8,2.862,87,609.37,14015.51
1505.6,0.29024,0.55352,81,36,597,6,21,1.479,10,2.7277,84,741.1,15563.1
5265.5,0.046149,0.16648,29,44,425,4,21,1.0271,9,2.8168,105,684.67,14378.07
1089.5,0.41119,0.2809,64,30,457,7,27,1.1115,9,2.7737,68,444.61,12004.47
4458.2,0.05675,0.22631,30,16,550,4,15,1.3489,5,2.5135,171,1455.9,21838.5
740.56,0.61845,0.51605,77,41,554,6,11,1.0798,4,2.0588,90,743.02,8173.22
3718,0.070738,0.39549,40,56,432,8,19,1.3982,11,1.5294,178,1222.6,23229.4
458.76,1.0201,0.62064,82,42,500,4,36,1.2051,8,1.9025,43,248.09,8931.24
3044.9,0.089986,0.22865,33,41,429,7,35,1.1607,4,2.7927,57,365.03,12776.05
244.11,1.9622,0.56358,82,55,480,4,21,1.3271,13,2.6805,48,298.6,6270.6
2439,0.11644,0.14606,32,47,498,4,12,1.2923,5,1.631,175,1377.1,16525.2
6913.5,0.070731,0.8677,118,43,373,7,32,1.3155,5,1.6864,251,1446.8,46297.6
1900.2,0.15472,0.38939,44,37,412,7,30,1.0947,9,1.6636,68,376.44,11293.2
5983.5,0.083396,0.72067,113,17,565,3,12,1.1097,12,2.9808,369,3542.7,42512.4
1428.6,0.21349,0.33266,42,23,447,6,17,1.1623,6,1.5447,99,616.56,10481.52
5120.7,0.021482,0.27639,17,26,545,2,39,1.4318,12,2.1197,29,200.34,7813.26
1024.2,0.30757,0.48577,36,39,514,8,18,1.2742,13,2.1992,71,514.96,9269.28
4324.9,0.027746,0.5819,22,26,416,4,14,1.279,9,2.9983,108,816.96,11437.44
686.86,0.47317,0.65522,45,48,582,5,31,1.1209,7,2.2234,31,221.62,6870.22
3596.4,0.036147,0.33062,20,54,550,3,14,1.3668,9,2.1865,80,682.95,9561.3
416.71,0.80632,0.33463,37,46,551,3,19,1.2766,4,2.015,41,277.8,5278.2
2935,0.048041,0.42409,23,41,530,4,31,1.1727,9,1.7262,33,206.52,6402.12
213.71,1.619,0.59626,49,43,426,6,25,1.1387,9,1.8349,42,217.03,5425.75
2340.7,0.06451,0.41325,27,58,594,7,31,1.0861,12,2.5902,26,195.33,6055.23
6747.4,0.052761,0.65073,63,53,371,3,12,1.0586,8,2.6043,339,2937.2,35246.4
1813.6,0.088774,0.083328,20,27,390,7,20,1.207,10,2.6289,61,352.92,7058.4
5829,0.062961,0.47238,50,42,452,3,11,1.1166,9,1.9654,351,3316.5,36481.5
1353.6,0.12706,0.22036,24,57,438,5,16,1.3029,9,2.5605,56,375.67,6010.72
4977.8,0.075736,0.71594,67,56,552,6,23,1.1135,11,2.1049,99,823.92,18950.16
960.83,0.18942,0.16374,24,22,435,3,26,1.0989,9,2.8953,28,166.89,4339.14
4193.7,0.092281,0.66915,68,44,399,5,15,1.4814,7,2.176,357,2897.5,43462.5
635.18,0.30228,0.19039,25,46,519,4,15,1.2018,9,2.1277,39,272.41,4086.15
3476.8,0.11447,0.48284,66,47,465,2,38,1.1807,12,2.2702,57,394.35,14985.3
376.68,0.53892,0.10756,25,55,474,4,34,1.3293,13,1.5411,20,122.96,4180.64
2827.1,0.14432,0.54551,66,17,475,3,14,1.4616,11,2.9911,288,2280,31920
185.33,1.1493,0.3011,30,56,510,5,28,1.0153,6,1.6112,19,109.52,3066.56
2244.4,0.18624,0.45414,59,32,369,2,31,1.4379,7,2.0874,96,530.19,16435.89
6583.2,0.033874,0.25762,30,45,514,6,25,1.2301,9,1.5301,91,676.29,16907.25
1729,0.24754,0.34901,65,32,595,4,30,1.358,12,2.5814,58,454.39,13631.7
5676.5,0.041222,0.16556,27,42,528,7,20,1.4812,9,1.6814,150,1241.8,24836
1280.7,0.34279,0.51846,69,39,385,6,19,1.2059,6,2.9652,114,662.04,12578.76
4837,0.050445,0.32192,36,41,554,8,25,1.2048,6,2.6882,68,572.96,14324
899.52,0.49916,0.52923,83,30,504,7,30,1.2313,6,2.3597,68,427.09,12812.7
4064.5,0.062492,0.13176,29,51,512,7,26,1.0528,11,1.558,64,480.18,12484.68
585.52,0.78392,0.63842,81,31,460,3,15,1.0759,12,2.9596,68,447.22,6708.3
3359.3,0.078886,0.983,49,52,566,7,39,1.2208,7,1.9702,48,355.51,13864.89
338.67,1.3878,0.75554,105,16,452,2,13,1.4222,11,2.1592,87,552.77,7186.01
2721.2,0.10106,0.4537,35,22,437,7,15,1.1973,9,1.762,167,1112.5,16687.5
7383.3,0.065011,0.59176,89,22,385,7,13,1.1298,5,1.8833,472,4284,55692
2150.2,0.13255,0.41102,31,48,442,8,40,1.1553,8,2.5974,47,301.11,12044.4
6421.1,0.076311,0.58333,98,36,456,8,26,1.044,5,2.1985,165,1138.5,29601
1646.4,0.17979,0.22805,34,37,511,4,13,1.087,12,2.1451,83,637.28,8284.64
5526.1,0.018277,0.71002,24,59,515,8,11,1.0948,13,1.7083,91,852.34,9375.74
1209.7,0.25295,0.67505,41,40,428,5,34,1.0279,9,1.6993,45,242.62,8249.08
4698.1,0.023626,0.40737,19,22,478,5,29,1.0926,6,2.6982,33,215.68,6254.72
840.23,0.37609,0.5299,41,31,597,5,39,1.3661,6,1.6636,33,251.62,9813.18
3937.4,0.030731,0.24717,18,58,365,4,34,1.0562,8,2.4537,32,168.74,5737.16
537.88,0.60795,0.4189,40,22,520,2,33,1.3055,9,1.5818,34,198.4,6547.2
3243.8,0.040694,0.25906,21,34,465,2,25,1.0648,9,2.124,36,215.11,5377.75
